run,R,S,T,P,noise,prob_end,repetitions,turns,n_strategies,selected_strategies
890,3.84,0.81,4.82,2.71,0.06,0.1,96,35,11,"Grudger|Meta Winner: 9 players|Evolved HMM 5|ZD-GTFT-2: 0.25, 0.5|Meta Mixer: 9 players|Cooperator|Tit For 2 Tats|Alternator|Bully|Anti Tit For Tat|Random: 0.5"
891,4.13,1.15,4.81,1.89,0.05,0.04,71,143,16,"ZD-Extort-2: 0.1111111111111111, 0.5|DoubleCrosser: (D, D)|Cycler DC|Suspicious Tit For Tat|Soft Joss: 0.9|Tit For 2 Tats|Anti Tit For Tat|ZD-GTFT-2: 0.25, 0.5|Alternator|Win-Shift Lose-Stay: D|Meta Winner: 14 players|Evolved FSM 16|GTFT: 0.33|Tit For Tat|Win-Stay Lose-Shift|Meta Mixer: 14 players"
892,3.23,1.12,4.18,2.28,0.06,0.06,20,112,12,"Anti Tit For Tat|Meta Winner: 11 players|Tit For 2 Tats|Evolved HMM 5|ZD-Extort-2: 0.1111111111111111, 0.5|Suspicious Tit For Tat|Evolved FSM 16|Win-Stay Lose-Shift|Grudger|GTFT: 0.33|Bully|Cooperator"
893,3.29,1.6,4.87,3.18,0.01,0.06,77,106,13,"Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Defector|Cycler DC|Alternator|Evolved FSM 16|Bully|Random: 0.5|Cooperator|Grudger|Tit For 2 Tats|Tit For Tat|Soft Joss: 0.9"
894,4.18,3.35,4.75,3.37,0.05,0.06,88,2,3,"ZD-Extort-2: 0.1111111111111111, 0.5|Evolved HMM 5|Bully"
895,2.27,0.05,4.24,2.01,0.1,0.09,59,146,7,"Tit For Tat|Cycler DC|Random: 0.5|Suspicious Tit For Tat|Soft Joss: 0.9|ZD-GTFT-2: 0.25, 0.5|Anti Tit For Tat"
896,3.51,0.85,4.78,2.84,0.1,0.1,80,109,18,"Win-Shift Lose-Stay: D|Tit For 2 Tats|Tit For Tat|Anti Tit For Tat|Evolved HMM 5|Alternator|Meta Winner: 16 players|GTFT: 0.33|Cooperator|DoubleCrosser: (D, D)|Suspicious Tit For Tat|ZD-GTFT-2: 0.25, 0.5|Soft Joss: 0.9|Meta Mixer: 16 players|Evolved FSM 16|ZD-Extort-2: 0.1111111111111111, 0.5|Grudger|Cycler DC"
897,4.14,0.38,4.52,1.04,0.03,0.02,62,106,3,Soft Joss: 0.9|GTFT: 0.33|Tit For 2 Tats
898,4.79,1.98,5.44,3.68,0.01,0.05,27,168,10,"ZD-Extort-2: 0.1111111111111111, 0.5|Soft Joss: 0.9|Evolved FSM 16|Win-Stay Lose-Shift|Alternator|Cycler DC|Tit For 2 Tats|Bully|ZD-GTFT-2: 0.25, 0.5|Win-Shift Lose-Stay: D"
899,4.39,1.85,4.69,2.68,0.09,0.05,55,164,9,"DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Defector|Tit For Tat|Grudger|Soft Joss: 0.9|Alternator|Random: 0.5|Cycler DC"
900,3.34,1.86,4.17,3.32,0.01,0.07,23,141,6,"Meta Winner: 5 players|DoubleCrosser: (D, D)|Bully|Defector|GTFT: 0.33|Grudger"
901,3.03,0.14,4.53,1.11,0.02,0.01,21,8,5,Defector|Suspicious Tit For Tat|Cycler DC|Evolved HMM 5|Meta Mixer: 4 players
902,3.0,0.82,4.85,1.25,0.03,0.05,57,3,18,"DoubleCrosser: (D, D)|Meta Winner: 17 players|GTFT: 0.33|Tit For Tat|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Tit For 2 Tats|Grudger|Alternator|Cycler DC|Evolved FSM 16|Bully|Soft Joss: 0.9|Evolved HMM 5|Suspicious Tit For Tat|Anti Tit For Tat|Defector|ZD-Extort-2: 0.1111111111111111, 0.5"
903,5.83,2.1,5.97,2.49,0.03,0.03,63,22,18,"DoubleCrosser: (D, D)|ZD-GTFT-2: 0.25, 0.5|Defector|Evolved FSM 16|GTFT: 0.33|Cooperator|Cycler DC|Meta Winner: 16 players|Tit For Tat|Meta Mixer: 16 players|Bully|Suspicious Tit For Tat|Soft Joss: 0.9|Alternator|Tit For 2 Tats|Win-Stay Lose-Shift|ZD-Extort-2: 0.1111111111111111, 0.5|Evolved HMM 5"
904,5.61,4.39,5.87,4.61,0.09,0.03,19,160,17,"DoubleCrosser: (D, D)|ZD-GTFT-2: 0.25, 0.5|Soft Joss: 0.9|ZD-Extort-2: 0.1111111111111111, 0.5|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Random: 0.5|Tit For Tat|Meta Winner: 15 players|Anti Tit For Tat|GTFT: 0.33|Bully|Evolved HMM 5|Alternator|Cooperator|Grudger|Meta Mixer: 15 players"
905,4.02,0.68,4.07,1.33,0.05,0.05,48,38,7,"Tit For Tat|GTFT: 0.33|Win-Shift Lose-Stay: D|Suspicious Tit For Tat|Win-Stay Lose-Shift|Anti Tit For Tat|ZD-GTFT-2: 0.25, 0.5"
906,5.03,2.21,5.45,4.04,0.09,0.02,53,164,16,"Win-Shift Lose-Stay: D|Evolved FSM 16|Grudger|Defector|Meta Mixer: 14 players|Meta Winner: 14 players|Evolved HMM 5|Alternator|Suspicious Tit For Tat|GTFT: 0.33|ZD-GTFT-2: 0.25, 0.5|Cycler DC|Tit For 2 Tats|Anti Tit For Tat|ZD-Extort-2: 0.1111111111111111, 0.5|Soft Joss: 0.9"
907,4.05,1.84,5.34,3.36,0.01,0.01,41,1,16,"Tit For Tat|Win-Stay Lose-Shift|Meta Winner: 14 players|GTFT: 0.33|Meta Mixer: 14 players|ZD-Extort-2: 0.1111111111111111, 0.5|Defector|Grudger|Anti Tit For Tat|Win-Shift Lose-Stay: D|Tit For 2 Tats|Cycler DC|ZD-GTFT-2: 0.25, 0.5|Suspicious Tit For Tat|Alternator|Cooperator"
908,4.43,0.9,4.81,1.06,0.08,0.1,33,24,8,"Grudger|Win-Stay Lose-Shift|Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Bully|Defector|Tit For Tat|DoubleCrosser: (D, D)"
909,3.46,0.69,4.06,1.13,0.1,0.04,40,128,7,"Cooperator|Meta Mixer: 6 players|ZD-Extort-2: 0.1111111111111111, 0.5|Tit For 2 Tats|Anti Tit For Tat|ZD-GTFT-2: 0.25, 0.5|Suspicious Tit For Tat"
910,3.74,0.01,4.16,1.09,0.03,0.09,24,62,6,"Random: 0.5|Cooperator|Evolved HMM 5|Soft Joss: 0.9|ZD-GTFT-2: 0.25, 0.5|DoubleCrosser: (D, D)"
911,3.57,2.48,4.09,3.27,0.09,0.02,55,176,22,"Anti Tit For Tat|ZD-Extort-2: 0.1111111111111111, 0.5|Win-Shift Lose-Stay: D|Cooperator|Win-Stay Lose-Shift|Soft Joss: 0.9|GTFT: 0.33|DoubleCrosser: (D, D)|Defector|Alternator|Random: 0.5|Meta Winner: 20 players|Grudger|Evolved HMM 5|Tit For Tat|Bully|ZD-GTFT-2: 0.25, 0.5|Suspicious Tit For Tat|Meta Mixer: 20 players|Cycler DC|Tit For 2 Tats|Evolved FSM 16"
912,4.15,1.94,4.89,2.49,0.06,0.01,39,120,6,"DoubleCrosser: (D, D)|Cooperator|Meta Winner: 5 players|Alternator|ZD-GTFT-2: 0.25, 0.5|ZD-Extort-2: 0.1111111111111111, 0.5"
913,3.37,0.51,4.22,3.31,0.09,0.07,85,163,15,"Win-Shift Lose-Stay: D|Random: 0.5|Meta Mixer: 13 players|Cooperator|ZD-GTFT-2: 0.25, 0.5|Suspicious Tit For Tat|Evolved FSM 16|Defector|DoubleCrosser: (D, D)|Evolved HMM 5|Alternator|Tit For Tat|ZD-Extort-2: 0.1111111111111111, 0.5|Meta Winner: 13 players|Anti Tit For Tat"
914,2.98,0.35,5.34,2.58,0.09,0.1,30,32,15,"Evolved HMM 5|Anti Tit For Tat|Tit For 2 Tats|Evolved FSM 16|ZD-GTFT-2: 0.25, 0.5|Grudger|Soft Joss: 0.9|Cycler DC|Suspicious Tit For Tat|GTFT: 0.33|Tit For Tat|Alternator|DoubleCrosser: (D, D)|ZD-Extort-2: 0.1111111111111111, 0.5|Defector"
915,3.32,0.73,4.13,1.27,0.1,0.09,99,192,7,"Bully|GTFT: 0.33|Anti Tit For Tat|Cooperator|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Cycler DC"
916,4.67,2.92,4.73,4.5,0.08,0.09,30,73,9,"Cooperator|Evolved FSM 16|ZD-GTFT-2: 0.25, 0.5|Tit For Tat|Cycler DC|Win-Stay Lose-Shift|ZD-Extort-2: 0.1111111111111111, 0.5|Win-Shift Lose-Stay: D|Anti Tit For Tat"
917,4.59,1.24,5.2,3.92,0.02,0.01,57,19,15,"Random: 0.5|Grudger|ZD-GTFT-2: 0.25, 0.5|Tit For 2 Tats|Win-Stay Lose-Shift|Evolved HMM 5|Tit For Tat|Cooperator|GTFT: 0.33|Evolved FSM 16|Defector|Soft Joss: 0.9|Cycler DC|Win-Shift Lose-Stay: D|Anti Tit For Tat"
918,3.27,1.58,4.55,1.59,0.05,0.08,84,109,6,"GTFT: 0.33|Random: 0.5|Tit For Tat|ZD-GTFT-2: 0.25, 0.5|Meta Winner: 5 players|Evolved HMM 5"
919,2.97,1.59,4.15,1.97,0.01,0.06,82,128,19,"Cooperator|GTFT: 0.33|Grudger|Win-Shift Lose-Stay: D|Cycler DC|Tit For 2 Tats|Anti Tit For Tat|ZD-Extort-2: 0.1111111111111111, 0.5|Meta Mixer: 17 players|Soft Joss: 0.9|Win-Stay Lose-Shift|Tit For Tat|Bully|Meta Winner: 17 players|Suspicious Tit For Tat|Alternator|Random: 0.5|Evolved FSM 16|ZD-GTFT-2: 0.25, 0.5"
920,4.12,3.16,4.87,4.09,0.04,0.05,28,10,14,"Bully|Soft Joss: 0.9|Cooperator|Alternator|Meta Mixer: 13 players|Suspicious Tit For Tat|Anti Tit For Tat|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Tit For Tat|Random: 0.5|Defector|ZD-Extort-2: 0.1111111111111111, 0.5|Cycler DC"
921,4.14,0.82,4.96,1.68,0.03,0.02,12,199,8,"Soft Joss: 0.9|Win-Stay Lose-Shift|Bully|Meta Mixer: 6 players|ZD-Extort-2: 0.1111111111111111, 0.5|GTFT: 0.33|Meta Winner: 6 players|ZD-GTFT-2: 0.25, 0.5"
922,2.87,0.02,4.09,1.47,0.07,0.04,36,37,18,"Bully|Suspicious Tit For Tat|GTFT: 0.33|Meta Mixer: 16 players|ZD-GTFT-2: 0.25, 0.5|Tit For 2 Tats|Random: 0.5|Evolved HMM 5|Grudger|Meta Winner: 16 players|Defector|Win-Stay Lose-Shift|ZD-Extort-2: 0.1111111111111111, 0.5|Cooperator|Soft Joss: 0.9|DoubleCrosser: (D, D)|Cycler DC|Win-Shift Lose-Stay: D"
923,4.32,1.08,4.53,2.74,0.07,0.02,98,86,14,"Tit For Tat|Win-Shift Lose-Stay: D|Alternator|Grudger|Evolved FSM 16|ZD-Extort-2: 0.1111111111111111, 0.5|Cycler DC|Meta Winner: 13 players|Cooperator|Win-Stay Lose-Shift|Suspicious Tit For Tat|Anti Tit For Tat|Defector|Soft Joss: 0.9"
924,2.74,0.2,4.86,1.02,0.07,0.03,67,15,18,"ZD-Extort-2: 0.1111111111111111, 0.5|Evolved FSM 16|Soft Joss: 0.9|Random: 0.5|GTFT: 0.33|Grudger|Win-Shift Lose-Stay: D|Bully|Suspicious Tit For Tat|Anti Tit For Tat|Win-Stay Lose-Shift|Alternator|Cooperator|Evolved HMM 5|Cycler DC|Tit For 2 Tats|DoubleCrosser: (D, D)|Meta Winner: 17 players"
925,2.97,1.21,4.42,2.65,0.02,0.01,32,45,7,Random: 0.5|Cooperator|Meta Mixer: 5 players|Bully|Soft Joss: 0.9|Grudger|Meta Winner: 5 players
926,2.62,1.09,4.11,2.0,0.01,0.03,80,104,21,"ZD-GTFT-2: 0.25, 0.5|Tit For Tat|Anti Tit For Tat|Grudger|Defector|Cooperator|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Alternator|ZD-Extort-2: 0.1111111111111111, 0.5|Soft Joss: 0.9|Bully|GTFT: 0.33|Random: 0.5|Evolved HMM 5|Meta Winner: 20 players|Tit For 2 Tats|Cycler DC|Win-Shift Lose-Stay: D|Suspicious Tit For Tat|Evolved FSM 16"
927,2.94,0.15,4.37,1.96,0.04,0.0,19,116,17,"Alternator|Suspicious Tit For Tat|Bully|Tit For 2 Tats|Meta Mixer: 15 players|Soft Joss: 0.9|Anti Tit For Tat|ZD-Extort-2: 0.1111111111111111, 0.5|Defector|GTFT: 0.33|Meta Winner: 15 players|Grudger|Cycler DC|Cooperator|Win-Shift Lose-Stay: D|Random: 0.5|Tit For Tat"
928,3.98,1.28,5.23,3.94,0.07,0.02,87,58,7,"Soft Joss: 0.9|Defector|Random: 0.5|Meta Mixer: 6 players|ZD-GTFT-2: 0.25, 0.5|Bully|Evolved HMM 5"
929,4.05,1.17,4.1,2.72,0.01,0.04,63,116,15,"Meta Mixer: 13 players|GTFT: 0.33|Defector|Soft Joss: 0.9|Evolved FSM 16|Win-Stay Lose-Shift|Grudger|Cooperator|ZD-Extort-2: 0.1111111111111111, 0.5|Tit For Tat|Cycler DC|DoubleCrosser: (D, D)|Meta Winner: 13 players|ZD-GTFT-2: 0.25, 0.5|Alternator"
930,3.52,0.82,5.63,2.25,0.04,0.09,31,12,20,"Alternator|Cooperator|Evolved HMM 5|Defector|Anti Tit For Tat|Evolved FSM 16|ZD-Extort-2: 0.1111111111111111, 0.5|Tit For 2 Tats|ZD-GTFT-2: 0.25, 0.5|Random: 0.5|Cycler DC|Meta Mixer: 18 players|Win-Stay Lose-Shift|Meta Winner: 18 players|Grudger|Bully|Tit For Tat|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Suspicious Tit For Tat"
931,4.2,0.41,4.45,2.12,0.02,0.0,31,63,14,"Bully|Anti Tit For Tat|Cycler DC|Grudger|GTFT: 0.33|Evolved HMM 5|Meta Mixer: 13 players|Random: 0.5|Win-Stay Lose-Shift|ZD-Extort-2: 0.1111111111111111, 0.5|Cooperator|Defector|Evolved FSM 16|ZD-GTFT-2: 0.25, 0.5"
932,4.57,1.11,5.16,3.89,0.08,0.06,41,50,8,"Win-Stay Lose-Shift|Tit For Tat|Tit For 2 Tats|Defector|DoubleCrosser: (D, D)|Cycler DC|Alternator|Evolved FSM 16"
933,4.67,2.21,5.56,2.44,0.06,0.06,17,31,7,Tit For Tat|Random: 0.5|Tit For 2 Tats|Suspicious Tit For Tat|Bully|Meta Mixer: 6 players|Soft Joss: 0.9
934,2.97,1.2,4.62,1.32,0.04,0.06,44,165,5,Evolved HMM 5|Suspicious Tit For Tat|Soft Joss: 0.9|GTFT: 0.33|Evolved FSM 16
935,2.49,0.4,4.15,1.72,0.04,0.09,45,122,13,"Cycler DC|ZD-Extort-2: 0.1111111111111111, 0.5|Tit For 2 Tats|Win-Shift Lose-Stay: D|Evolved FSM 16|Cooperator|Meta Winner: 12 players|Grudger|Alternator|Win-Stay Lose-Shift|Suspicious Tit For Tat|Anti Tit For Tat|Tit For Tat"
936,4.92,1.43,5.32,4.54,0.01,0.01,31,181,6,Bully|Grudger|Tit For Tat|GTFT: 0.33|Meta Mixer: 5 players|Alternator
937,2.72,0.31,4.64,2.24,0.06,0.01,40,171,4,"ZD-Extort-2: 0.1111111111111111, 0.5|Soft Joss: 0.9|Random: 0.5|Evolved HMM 5"
938,4.04,0.55,4.75,3.61,0.01,0.05,100,66,13,"ZD-GTFT-2: 0.25, 0.5|Cooperator|Evolved HMM 5|Defector|Alternator|Win-Stay Lose-Shift|Random: 0.5|Tit For Tat|Meta Winner: 12 players|Suspicious Tit For Tat|Soft Joss: 0.9|GTFT: 0.33|Tit For 2 Tats"
939,3.38,0.83,4.34,2.33,0.04,0.06,17,43,13,"Soft Joss: 0.9|ZD-GTFT-2: 0.25, 0.5|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Anti Tit For Tat|GTFT: 0.33|Random: 0.5|Meta Mixer: 11 players|Tit For 2 Tats|Defector|Evolved HMM 5|Meta Winner: 11 players"
940,3.76,1.14,4.38,1.47,0.07,0.07,71,35,15,"Defector|Alternator|ZD-Extort-2: 0.1111111111111111, 0.5|Win-Shift Lose-Stay: D|Tit For 2 Tats|Random: 0.5|Cycler DC|GTFT: 0.33|Win-Stay Lose-Shift|ZD-GTFT-2: 0.25, 0.5|Bully|Meta Winner: 14 players|Evolved FSM 16|Cooperator|Soft Joss: 0.9"
941,4.13,1.83,4.81,4.1,0.06,0.02,42,47,3,Bully|Defector|Tit For Tat
942,3.62,0.45,4.34,1.1,0.0,0.09,53,14,21,"Grudger|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Defector|Bully|Random: 0.5|Win-Stay Lose-Shift|GTFT: 0.33|Alternator|Meta Mixer: 19 players|Meta Winner: 19 players|Cooperator|ZD-Extort-2: 0.1111111111111111, 0.5|Anti Tit For Tat|Tit For 2 Tats|Evolved HMM 5|Tit For Tat|Cycler DC|Win-Shift Lose-Stay: D|Evolved FSM 16|Soft Joss: 0.9"
943,3.41,0.83,5.06,2.59,0.03,0.01,97,192,16,"Anti Tit For Tat|Random: 0.5|DoubleCrosser: (D, D)|Cycler DC|Tit For 2 Tats|Win-Stay Lose-Shift|Suspicious Tit For Tat|Grudger|Win-Shift Lose-Stay: D|Soft Joss: 0.9|Defector|Alternator|GTFT: 0.33|ZD-GTFT-2: 0.25, 0.5|Cooperator|Tit For Tat"
944,4.43,1.82,4.7,1.99,0.02,0.02,70,169,15,"ZD-Extort-2: 0.1111111111111111, 0.5|Grudger|Random: 0.5|DoubleCrosser: (D, D)|Anti Tit For Tat|Evolved HMM 5|Suspicious Tit For Tat|Tit For 2 Tats|Cycler DC|Win-Stay Lose-Shift|Meta Winner: 13 players|Bully|Soft Joss: 0.9|Alternator|Meta Mixer: 13 players"
945,5.04,2.5,5.76,2.91,0.01,0.06,12,23,18,"Evolved FSM 16|Meta Winner: 16 players|Evolved HMM 5|Suspicious Tit For Tat|Defector|Win-Stay Lose-Shift|ZD-GTFT-2: 0.25, 0.5|Alternator|Bully|Cycler DC|Win-Shift Lose-Stay: D|Cooperator|Tit For Tat|Tit For 2 Tats|Grudger|Meta Mixer: 16 players|DoubleCrosser: (D, D)|Soft Joss: 0.9"
946,3.39,1.05,4.59,2.78,0.08,0.04,82,11,11,"Soft Joss: 0.9|Defector|Suspicious Tit For Tat|ZD-Extort-2: 0.1111111111111111, 0.5|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Bully|GTFT: 0.33|Alternator|ZD-GTFT-2: 0.25, 0.5|Win-Stay Lose-Shift"
947,3.34,1.59,4.68,1.79,0.05,0.09,32,24,15,"Win-Shift Lose-Stay: D|Tit For Tat|GTFT: 0.33|Evolved HMM 5|Alternator|Anti Tit For Tat|Meta Mixer: 13 players|Random: 0.5|Meta Winner: 13 players|ZD-Extort-2: 0.1111111111111111, 0.5|Cycler DC|Evolved FSM 16|Suspicious Tit For Tat|ZD-GTFT-2: 0.25, 0.5|Grudger"
948,3.23,0.79,4.44,3.02,0.02,0.01,58,22,20,"Soft Joss: 0.9|Meta Mixer: 18 players|Grudger|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Evolved HMM 5|Meta Winner: 18 players|Bully|GTFT: 0.33|Suspicious Tit For Tat|Cooperator|Tit For 2 Tats|ZD-GTFT-2: 0.25, 0.5|Anti Tit For Tat|Defector|Tit For Tat|Random: 0.5|Alternator|ZD-Extort-2: 0.1111111111111111, 0.5|Evolved FSM 16"
949,3.09,0.5,5.55,1.09,0.08,0.06,12,75,10,"Grudger|DoubleCrosser: (D, D)|Meta Mixer: 8 players|Anti Tit For Tat|GTFT: 0.33|Evolved HMM 5|Tit For Tat|Meta Winner: 8 players|Cooperator|Random: 0.5"
950,3.07,0.43,4.53,2.05,0.04,0.06,95,55,3,Tit For 2 Tats|Random: 0.5|Cooperator
951,2.99,0.66,5.01,2.0,0.06,0.08,59,121,9,"Evolved HMM 5|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Win-Stay Lose-Shift|Defector|ZD-Extort-2: 0.1111111111111111, 0.5|Random: 0.5|Evolved FSM 16|Alternator"
952,3.37,0.24,4.04,1.72,0.08,0.07,17,68,20,"DoubleCrosser: (D, D)|Bully|ZD-GTFT-2: 0.25, 0.5|Tit For 2 Tats|Soft Joss: 0.9|Alternator|Meta Winner: 18 players|Suspicious Tit For Tat|Cooperator|Meta Mixer: 18 players|ZD-Extort-2: 0.1111111111111111, 0.5|Anti Tit For Tat|Evolved FSM 16|Evolved HMM 5|Grudger|Random: 0.5|GTFT: 0.33|Cycler DC|Defector|Win-Shift Lose-Stay: D"
953,3.89,1.1,5.86,2.62,0.03,0.09,36,198,10,"Soft Joss: 0.9|Bully|Meta Winner: 8 players|Alternator|ZD-GTFT-2: 0.25, 0.5|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Random: 0.5|Cycler DC|Meta Mixer: 8 players"
954,2.82,0.75,4.81,1.05,0.06,0.07,95,61,5,Meta Winner: 3 players|Tit For Tat|GTFT: 0.33|Win-Stay Lose-Shift|Meta Mixer: 3 players
955,3.35,0.4,5.22,1.06,0.02,0.06,78,113,9,"Alternator|Grudger|Win-Shift Lose-Stay: D|ZD-Extort-2: 0.1111111111111111, 0.5|Defector|Evolved FSM 16|Tit For Tat|Evolved HMM 5|Soft Joss: 0.9"
956,4.65,2.9,5.39,3.53,0.01,0.07,24,107,18,"ZD-Extort-2: 0.1111111111111111, 0.5|Alternator|Tit For 2 Tats|Evolved FSM 16|Win-Shift Lose-Stay: D|Tit For Tat|Cooperator|Defector|GTFT: 0.33|ZD-GTFT-2: 0.25, 0.5|Win-Stay Lose-Shift|Meta Mixer: 16 players|Anti Tit For Tat|Suspicious Tit For Tat|Cycler DC|Evolved HMM 5|Meta Winner: 16 players|Grudger"
957,4.02,2.77,5.1,3.33,0.08,0.03,13,170,3,"Soft Joss: 0.9|Cycler DC|ZD-Extort-2: 0.1111111111111111, 0.5"
958,3.75,1.09,5.02,1.93,0.06,0.05,45,23,5,"DoubleCrosser: (D, D)|ZD-GTFT-2: 0.25, 0.5|Alternator|Evolved HMM 5|Meta Winner: 4 players"
959,3.11,0.03,4.34,1.83,0.0,0.01,12,62,22,"Cooperator|Soft Joss: 0.9|Anti Tit For Tat|Defector|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Cycler DC|Meta Mixer: 20 players|Meta Winner: 20 players|Evolved HMM 5|Win-Stay Lose-Shift|ZD-Extort-2: 0.1111111111111111, 0.5|Bully|ZD-GTFT-2: 0.25, 0.5|Random: 0.5|Tit For Tat|Tit For 2 Tats|Alternator|Grudger|GTFT: 0.33|Evolved FSM 16"
960,3.71,0.82,4.6,2.01,0.0,0.01,29,58,17,"Grudger|Tit For Tat|Alternator|Defector|ZD-GTFT-2: 0.25, 0.5|Win-Shift Lose-Stay: D|Soft Joss: 0.9|Suspicious Tit For Tat|DoubleCrosser: (D, D)|Meta Winner: 15 players|Evolved FSM 16|Cooperator|Win-Stay Lose-Shift|Random: 0.5|Meta Mixer: 15 players|Tit For 2 Tats|Anti Tit For Tat"
961,5.26,3.9,5.36,4.72,0.03,0.09,75,140,7,Cooperator|Grudger|Evolved HMM 5|Soft Joss: 0.9|Random: 0.5|Tit For Tat|Meta Mixer: 6 players
962,4.27,1.7,4.93,4.17,0.06,0.01,84,80,21,"Random: 0.5|Defector|Cycler DC|Anti Tit For Tat|Win-Shift Lose-Stay: D|Meta Mixer: 19 players|Tit For 2 Tats|Bully|Soft Joss: 0.9|Suspicious Tit For Tat|Win-Stay Lose-Shift|Grudger|DoubleCrosser: (D, D)|Alternator|Meta Winner: 19 players|Cooperator|Tit For Tat|ZD-GTFT-2: 0.25, 0.5|ZD-Extort-2: 0.1111111111111111, 0.5|GTFT: 0.33|Evolved HMM 5"
963,4.1,2.14,4.35,2.17,0.09,0.09,94,40,21,"Evolved FSM 16|ZD-GTFT-2: 0.25, 0.5|Tit For Tat|Suspicious Tit For Tat|GTFT: 0.33|Random: 0.5|Tit For 2 Tats|Win-Shift Lose-Stay: D|Soft Joss: 0.9|Meta Winner: 19 players|Grudger|ZD-Extort-2: 0.1111111111111111, 0.5|Meta Mixer: 19 players|Bully|Defector|Evolved HMM 5|Cooperator|Alternator|DoubleCrosser: (D, D)|Cycler DC|Win-Stay Lose-Shift"
964,3.52,0.53,4.5,1.62,0.06,0.07,86,22,7,Cycler DC|Tit For 2 Tats|Alternator|Evolved FSM 16|Evolved HMM 5|Bully|Win-Stay Lose-Shift
965,3.69,1.29,4.59,2.77,0.04,0.08,18,79,10,Anti Tit For Tat|Win-Stay Lose-Shift|Evolved HMM 5|Bully|Suspicious Tit For Tat|Meta Mixer: 9 players|Cooperator|Alternator|Random: 0.5|Win-Shift Lose-Stay: D
966,3.79,0.9,5.62,1.42,0.05,0.01,85,157,20,"DoubleCrosser: (D, D)|Meta Mixer: 18 players|GTFT: 0.33|Tit For 2 Tats|Win-Stay Lose-Shift|Defector|Cycler DC|Random: 0.5|Alternator|ZD-Extort-2: 0.1111111111111111, 0.5|ZD-GTFT-2: 0.25, 0.5|Evolved FSM 16|Bully|Meta Winner: 18 players|Grudger|Anti Tit For Tat|Tit For Tat|Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Evolved HMM 5"
967,5.83,2.89,5.86,3.07,0.01,0.09,81,159,15,"Cycler DC|Evolved HMM 5|ZD-GTFT-2: 0.25, 0.5|Anti Tit For Tat|Grudger|Tit For 2 Tats|Meta Winner: 13 players|Soft Joss: 0.9|Alternator|Meta Mixer: 13 players|Tit For Tat|GTFT: 0.33|Defector|Cooperator|DoubleCrosser: (D, D)"
968,3.18,0.64,4.9,1.22,0.06,0.1,29,194,12,"Alternator|Win-Stay Lose-Shift|Tit For Tat|Meta Mixer: 11 players|Random: 0.5|Win-Shift Lose-Stay: D|Cooperator|Grudger|Bully|Defector|ZD-GTFT-2: 0.25, 0.5|Anti Tit For Tat"
969,3.16,0.19,4.34,3.1,0.04,0.08,94,46,4,Cycler DC|GTFT: 0.33|Evolved FSM 16|Evolved HMM 5
970,4.58,0.89,4.59,1.98,0.05,0.0,44,127,16,"Alternator|Soft Joss: 0.9|ZD-GTFT-2: 0.25, 0.5|DoubleCrosser: (D, D)|Cycler DC|Tit For Tat|GTFT: 0.33|Anti Tit For Tat|Meta Winner: 14 players|Grudger|ZD-Extort-2: 0.1111111111111111, 0.5|Suspicious Tit For Tat|Defector|Meta Mixer: 14 players|Win-Shift Lose-Stay: D|Random: 0.5"
971,3.27,0.5,5.56,2.1,0.07,0.09,85,89,5,Win-Shift Lose-Stay: D|Grudger|Tit For 2 Tats|Suspicious Tit For Tat|Anti Tit For Tat
972,3.46,0.88,4.69,1.19,0.01,0.09,67,67,11,"Evolved FSM 16|Tit For 2 Tats|Grudger|Tit For Tat|Cooperator|Meta Mixer: 10 players|Anti Tit For Tat|GTFT: 0.33|Evolved HMM 5|DoubleCrosser: (D, D)|Alternator"
973,2.63,0.29,4.03,2.46,0.03,0.0,41,155,20,"Cycler DC|Defector|Bully|ZD-GTFT-2: 0.25, 0.5|Alternator|Suspicious Tit For Tat|Tit For 2 Tats|ZD-Extort-2: 0.1111111111111111, 0.5|Random: 0.5|Evolved FSM 16|Grudger|Evolved HMM 5|Cooperator|Win-Shift Lose-Stay: D|Meta Mixer: 18 players|Soft Joss: 0.9|Meta Winner: 18 players|Tit For Tat|Win-Stay Lose-Shift|DoubleCrosser: (D, D)"
