run,R,S,T,P,noise,prob_end,repetitions,turns,n_strategies,selected_strategies
868,3.71,-0.61,5.5,1.28,0.03,0.09,85,81,6,"Anti Tit For Tat|Alternator|Suspicious Tit For Tat|Meta Mixer: 5 players|Soft Joss: 0.9|DoubleCrosser: (D, D)"
869,2.66,-0.24,4.56,1.48,0.08,0.03,98,12,16,"DoubleCrosser: (D, D)|Tit For 2 Tats|Meta Winner: 14 players|Win-Shift Lose-Stay: D|Bully|Anti Tit For Tat|Alternator|GTFT: 0.33|Suspicious Tit For Tat|Defector|Cycler DC|Soft Joss: 0.9|Evolved HMM 5|Meta Mixer: 14 players|Tit For Tat|Random: 0.5"
870,2.89,-0.2,4.0,0.65,0.08,0.09,44,198,18,"Anti Tit For Tat|Evolved HMM 5|Alternator|Grudger|Suspicious Tit For Tat|Random: 0.5|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Cooperator|Cycler DC|Tit For 2 Tats|Bully|DoubleCrosser: (D, D)|GTFT: 0.33|Defector|Tit For Tat|Meta Mixer: 17 players|Evolved FSM 16"
871,2.92,-0.53,4.78,0.03,0.04,0.06,91,145,6,Random: 0.5|Evolved HMM 5|Meta Winner: 5 players|Bully|Grudger|Alternator
872,3.18,-0.09,4.74,0.36,0.01,0.05,58,6,10,"Cycler DC|Alternator|Bully|Meta Winner: 9 players|DoubleCrosser: (D, D)|Soft Joss: 0.9|Grudger|Tit For 2 Tats|Defector|Tit For Tat"
873,3.26,0.66,5.7,1.15,0.02,0.0,20,142,3,Meta Mixer: 2 players|Grudger|Cycler DC
874,3.57,0.02,5.88,0.72,0.1,0.01,72,117,12,Bully|Cycler DC|Random: 0.5|Win-Stay Lose-Shift|Tit For 2 Tats|Evolved HMM 5|Meta Winner: 11 players|Evolved FSM 16|Anti Tit For Tat|Grudger|Win-Shift Lose-Stay: D|Soft Joss: 0.9
875,2.18,-0.19,4.29,1.43,0.01,0.03,30,37,18,"GTFT: 0.33|Evolved HMM 5|Bully|Soft Joss: 0.9|Anti Tit For Tat|Tit For 2 Tats|Grudger|Cycler DC|DoubleCrosser: (D, D)|Defector|Meta Mixer: 16 players|Evolved FSM 16|Random: 0.5|Suspicious Tit For Tat|Win-Stay Lose-Shift|Win-Shift Lose-Stay: D|Meta Winner: 16 players|Tit For Tat"
876,3.67,0.56,4.97,0.64,0.01,0.08,28,33,14,"Random: 0.5|Alternator|Meta Mixer: 13 players|Anti Tit For Tat|Bully|GTFT: 0.33|Suspicious Tit For Tat|Cooperator|Grudger|Defector|DoubleCrosser: (D, D)|Cycler DC|Evolved FSM 16|Tit For 2 Tats"
877,3.77,-0.88,5.77,0.56,0.05,0.07,76,47,8,Win-Shift Lose-Stay: D|Soft Joss: 0.9|Tit For Tat|Bully|Cycler DC|Suspicious Tit For Tat|Anti Tit For Tat|Meta Mixer: 7 players
878,3.51,-0.77,5.28,0.12,0.04,0.0,32,119,6,"Bully|GTFT: 0.33|Defector|DoubleCrosser: (D, D)|Meta Winner: 5 players|Grudger"
879,2.14,-0.37,4.07,0.86,0.0,0.1,42,180,5,Evolved HMM 5|Meta Mixer: 4 players|Win-Stay Lose-Shift|GTFT: 0.33|Evolved FSM 16
880,3.29,0.04,4.45,1.59,0.04,0.06,37,106,14,"Cycler DC|Win-Shift Lose-Stay: D|Meta Mixer: 13 players|Random: 0.5|Cooperator|Suspicious Tit For Tat|DoubleCrosser: (D, D)|Grudger|Anti Tit For Tat|Win-Stay Lose-Shift|Evolved FSM 16|Bully|Tit For Tat|Tit For 2 Tats"
881,3.12,-0.56,4.7,1.22,0.02,0.05,47,55,14,"Soft Joss: 0.9|Win-Shift Lose-Stay: D|Evolved HMM 5|Tit For Tat|GTFT: 0.33|DoubleCrosser: (D, D)|Bully|Suspicious Tit For Tat|Meta Mixer: 13 players|Alternator|Tit For 2 Tats|Cycler DC|Win-Stay Lose-Shift|Random: 0.5"
882,2.9,-0.56,5.49,1.18,0.07,0.03,48,139,19,"Suspicious Tit For Tat|Evolved FSM 16|Win-Stay Lose-Shift|Defector|GTFT: 0.33|Tit For 2 Tats|Cooperator|Meta Winner: 17 players|Random: 0.5|Cycler DC|Soft Joss: 0.9|Bully|Alternator|Win-Shift Lose-Stay: D|Meta Mixer: 17 players|Tit For Tat|DoubleCrosser: (D, D)|Anti Tit For Tat|Evolved HMM 5"
883,2.79,-0.33,5.41,0.9,0.01,0.1,30,53,8,Alternator|Anti Tit For Tat|Evolved FSM 16|GTFT: 0.33|Evolved HMM 5|Meta Mixer: 6 players|Meta Winner: 6 players|Tit For Tat
884,3.02,0.2,4.93,0.78,0.07,0.01,47,181,17,"Tit For 2 Tats|Anti Tit For Tat|Defector|Evolved FSM 16|Alternator|Suspicious Tit For Tat|Grudger|Win-Stay Lose-Shift|Evolved HMM 5|Cooperator|DoubleCrosser: (D, D)|Cycler DC|Meta Mixer: 15 players|Meta Winner: 15 players|Tit For Tat|Random: 0.5|Win-Shift Lose-Stay: D"
885,2.71,-0.98,5.8,1.92,0.09,0.08,99,13,5,GTFT: 0.33|Cooperator|Meta Winner: 4 players|Suspicious Tit For Tat|Defector
886,2.88,-0.32,5.18,1.78,0.04,0.0,73,26,17,Suspicious Tit For Tat|Cycler DC|Soft Joss: 0.9|Anti Tit For Tat|Grudger|Random: 0.5|Evolved FSM 16|Win-Stay Lose-Shift|GTFT: 0.33|Defector|Alternator|Cooperator|Evolved HMM 5|Tit For 2 Tats|Meta Winner: 16 players|Win-Shift Lose-Stay: D|Bully
887,3.24,0.55,5.91,1.94,0.0,0.07,84,31,3,Win-Shift Lose-Stay: D|Grudger|Cycler DC
888,3.76,0.01,5.88,0.86,0.07,0.08,18,19,20,"Win-Stay Lose-Shift|Cooperator|Tit For Tat|GTFT: 0.33|Defector|Win-Shift Lose-Stay: D|Random: 0.5|DoubleCrosser: (D, D)|Meta Mixer: 18 players|Tit For 2 Tats|Meta Winner: 18 players|Evolved HMM 5|Bully|Alternator|Evolved FSM 16|Grudger|Suspicious Tit For Tat|Cycler DC|Soft Joss: 0.9|Anti Tit For Tat"
889,3.14,0.29,5.93,1.16,0.04,0.04,80,16,5,Evolved FSM 16|Tit For 2 Tats|Soft Joss: 0.9|Random: 0.5|Win-Shift Lose-Stay: D
890,3.39,-0.04,4.09,0.48,0.03,0.07,37,170,9,Meta Mixer: 7 players|Win-Stay Lose-Shift|Meta Winner: 7 players|Grudger|Tit For Tat|Alternator|Soft Joss: 0.9|Suspicious Tit For Tat|Random: 0.5
891,3.52,-0.33,4.92,1.69,0.0,0.02,54,3,5,Random: 0.5|Suspicious Tit For Tat|Tit For 2 Tats|GTFT: 0.33|Win-Shift Lose-Stay: D
892,2.78,-0.08,4.26,0.57,0.03,0.06,90,48,7,Tit For Tat|Meta Winner: 6 players|Win-Stay Lose-Shift|GTFT: 0.33|Cooperator|Anti Tit For Tat|Alternator
893,3.35,-0.99,4.84,0.71,0.08,0.05,62,131,11,Tit For Tat|Alternator|Cycler DC|Cooperator|Bully|Suspicious Tit For Tat|Soft Joss: 0.9|Meta Winner: 10 players|Evolved HMM 5|Random: 0.5|Win-Stay Lose-Shift
894,3.96,0.71,5.11,0.9,0.09,0.01,85,189,16,"Win-Stay Lose-Shift|Defector|Tit For 2 Tats|Anti Tit For Tat|Tit For Tat|DoubleCrosser: (D, D)|Cooperator|Suspicious Tit For Tat|GTFT: 0.33|Bully|Alternator|Grudger|Random: 0.5|Win-Shift Lose-Stay: D|Evolved FSM 16|Cycler DC"
895,2.38,-0.66,4.01,1.4,0.06,0.06,94,44,5,Grudger|Evolved HMM 5|Cooperator|Meta Mixer: 4 players|Random: 0.5
896,3.37,-0.13,5.45,1.13,0.08,0.05,37,138,14,"GTFT: 0.33|Evolved FSM 16|Meta Mixer: 12 players|Bully|Meta Winner: 12 players|Win-Stay Lose-Shift|Grudger|Tit For Tat|DoubleCrosser: (D, D)|Tit For 2 Tats|Evolved HMM 5|Anti Tit For Tat|Suspicious Tit For Tat|Cycler DC"
897,3.42,0.55,5.03,1.5,0.09,0.05,99,155,9,Bully|Evolved FSM 16|Tit For 2 Tats|Cycler DC|Random: 0.5|Soft Joss: 0.9|Meta Winner: 7 players|Meta Mixer: 7 players|Win-Shift Lose-Stay: D
898,3.92,-0.89,4.55,0.62,0.01,0.05,31,185,18,Defector|Alternator|Anti Tit For Tat|Meta Winner: 16 players|Suspicious Tit For Tat|Win-Stay Lose-Shift|Cycler DC|Win-Shift Lose-Stay: D|Bully|GTFT: 0.33|Cooperator|Grudger|Tit For 2 Tats|Meta Mixer: 16 players|Tit For Tat|Random: 0.5|Evolved HMM 5|Evolved FSM 16
899,2.56,-0.74,4.97,0.42,0.07,0.05,24,17,16,"Grudger|Meta Mixer: 14 players|Suspicious Tit For Tat|Alternator|Cycler DC|Meta Winner: 14 players|GTFT: 0.33|Soft Joss: 0.9|Evolved HMM 5|Bully|Tit For 2 Tats|Cooperator|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Defector|Anti Tit For Tat"
900,2.26,-0.0,4.44,1.43,0.09,0.01,23,63,14,"Suspicious Tit For Tat|Anti Tit For Tat|Cycler DC|Evolved HMM 5|Bully|Meta Winner: 13 players|Defector|Alternator|Soft Joss: 0.9|Evolved FSM 16|Grudger|Cooperator|Tit For 2 Tats|DoubleCrosser: (D, D)"
901,2.88,-0.2,5.87,0.92,0.06,0.06,38,34,5,"Alternator|Defector|Bully|DoubleCrosser: (D, D)|Evolved FSM 16"
902,3.5,-0.76,4.32,1.06,0.08,0.03,79,71,5,Meta Winner: 3 players|Tit For 2 Tats|Meta Mixer: 3 players|Defector|Cycler DC
903,3.6,-0.76,5.13,0.41,0.05,0.05,56,104,20,"Grudger|DoubleCrosser: (D, D)|Tit For 2 Tats|Soft Joss: 0.9|Anti Tit For Tat|Suspicious Tit For Tat|Cooperator|Meta Winner: 18 players|Evolved HMM 5|Bully|Random: 0.5|Win-Shift Lose-Stay: D|Evolved FSM 16|GTFT: 0.33|Tit For Tat|Alternator|Defector|Meta Mixer: 18 players|Win-Stay Lose-Shift|Cycler DC"
904,2.61,0.43,4.39,1.54,0.06,0.03,48,166,15,"Defector|Soft Joss: 0.9|Suspicious Tit For Tat|Cycler DC|Meta Winner: 13 players|Evolved FSM 16|Bully|Meta Mixer: 13 players|Anti Tit For Tat|Grudger|Evolved HMM 5|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|GTFT: 0.33|Cooperator"
905,3.84,0.88,5.33,1.48,0.06,0.03,96,39,6,Evolved HMM 5|Meta Winner: 5 players|Anti Tit For Tat|Random: 0.5|Cooperator|Grudger
906,3.42,0.14,5.81,1.32,0.04,0.02,81,87,10,Cycler DC|Win-Stay Lose-Shift|Soft Joss: 0.9|Defector|Grudger|GTFT: 0.33|Alternator|Evolved HMM 5|Win-Shift Lose-Stay: D|Cooperator
907,3.06,-0.25,5.7,0.81,0.07,0.04,69,200,15,"Meta Mixer: 13 players|Win-Shift Lose-Stay: D|Random: 0.5|GTFT: 0.33|Soft Joss: 0.9|Suspicious Tit For Tat|Win-Stay Lose-Shift|Grudger|Tit For 2 Tats|Cycler DC|Defector|Cooperator|DoubleCrosser: (D, D)|Anti Tit For Tat|Meta Winner: 13 players"
908,2.94,-0.21,4.74,1.71,0.09,0.06,74,98,5,"DoubleCrosser: (D, D)|Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Cycler DC|Bully"
909,2.66,0.24,4.02,1.68,0.09,0.05,53,48,15,Meta Winner: 13 players|Cycler DC|GTFT: 0.33|Grudger|Tit For 2 Tats|Suspicious Tit For Tat|Meta Mixer: 13 players|Tit For Tat|Bully|Anti Tit For Tat|Cooperator|Alternator|Random: 0.5|Soft Joss: 0.9|Evolved HMM 5
910,2.74,0.97,4.27,1.43,0.03,0.04,46,14,11,"Evolved FSM 16|Meta Mixer: 9 players|Suspicious Tit For Tat|Tit For Tat|Defector|Meta Winner: 9 players|DoubleCrosser: (D, D)|Anti Tit For Tat|Cycler DC|Random: 0.5|Grudger"
911,3.62,-0.17,4.43,0.91,0.07,0.05,23,175,3,Alternator|Evolved FSM 16|Cooperator
912,3.06,-0.67,4.99,0.71,0.09,0.01,80,115,5,Evolved FSM 16|Win-Shift Lose-Stay: D|GTFT: 0.33|Defector|Suspicious Tit For Tat
913,3.81,-0.48,4.87,1.6,0.08,0.07,96,128,4,Cooperator|Random: 0.5|Suspicious Tit For Tat|Defector
914,3.87,0.38,5.74,1.35,0.04,0.03,28,57,17,"Soft Joss: 0.9|Meta Winner: 16 players|Cycler DC|DoubleCrosser: (D, D)|Tit For 2 Tats|GTFT: 0.33|Defector|Suspicious Tit For Tat|Cooperator|Grudger|Tit For Tat|Alternator|Anti Tit For Tat|Bully|Win-Shift Lose-Stay: D|Evolved HMM 5|Random: 0.5"
915,3.63,-0.87,5.63,1.86,0.09,0.04,93,133,4,Anti Tit For Tat|Alternator|Cycler DC|Random: 0.5
916,3.33,-0.76,4.64,1.89,0.0,0.03,83,178,6,Suspicious Tit For Tat|Tit For 2 Tats|Evolved HMM 5|Bully|Random: 0.5|Evolved FSM 16
917,2.31,-0.65,4.7,1.55,0.07,0.06,33,148,18,"Tit For Tat|Grudger|Cycler DC|Meta Mixer: 16 players|Evolved HMM 5|DoubleCrosser: (D, D)|Soft Joss: 0.9|GTFT: 0.33|Tit For 2 Tats|Cooperator|Random: 0.5|Bully|Win-Shift Lose-Stay: D|Anti Tit For Tat|Defector|Win-Stay Lose-Shift|Suspicious Tit For Tat|Meta Winner: 16 players"
918,3.79,-0.65,5.23,1.21,0.03,0.09,98,178,10,"Grudger|Tit For Tat|Cycler DC|Meta Mixer: 9 players|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Anti Tit For Tat|Win-Shift Lose-Stay: D|Defector|Alternator"
919,2.37,0.58,4.09,1.21,0.01,0.05,30,52,15,Anti Tit For Tat|Cooperator|Alternator|Random: 0.5|Meta Mixer: 13 players|Bully|Suspicious Tit For Tat|Meta Winner: 13 players|Defector|GTFT: 0.33|Win-Shift Lose-Stay: D|Evolved HMM 5|Soft Joss: 0.9|Grudger|Evolved FSM 16
920,3.52,-0.48,5.85,1.07,0.04,0.02,66,193,11,Cycler DC|Meta Winner: 9 players|Suspicious Tit For Tat|Evolved FSM 16|Meta Mixer: 9 players|Bully|Soft Joss: 0.9|Grudger|Win-Shift Lose-Stay: D|Alternator|Anti Tit For Tat
921,3.72,0.43,5.98,1.13,0.07,0.07,33,46,14,Tit For 2 Tats|Anti Tit For Tat|Meta Winner: 13 players|Defector|GTFT: 0.33|Cooperator|Evolved HMM 5|Random: 0.5|Alternator|Suspicious Tit For Tat|Soft Joss: 0.9|Tit For Tat|Win-Stay Lose-Shift|Grudger
922,2.55,-0.99,5.59,1.66,0.07,0.02,81,79,6,Evolved FSM 16|GTFT: 0.33|Cycler DC|Alternator|Bully|Cooperator
923,2.8,0.44,4.57,1.14,0.07,0.04,50,188,11,"Random: 0.5|Anti Tit For Tat|Grudger|GTFT: 0.33|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Meta Mixer: 10 players|Tit For 2 Tats|Bully|Evolved HMM 5|DoubleCrosser: (D, D)"
924,2.86,-0.86,4.74,1.44,0.06,0.09,53,85,16,"Win-Shift Lose-Stay: D|Alternator|Bully|Tit For 2 Tats|Suspicious Tit For Tat|Win-Stay Lose-Shift|Defector|Tit For Tat|Meta Winner: 14 players|Evolved HMM 5|DoubleCrosser: (D, D)|Evolved FSM 16|Meta Mixer: 14 players|Cooperator|GTFT: 0.33|Anti Tit For Tat"
925,2.34,0.33,4.04,1.95,0.01,0.09,73,25,7,Bully|Cycler DC|Win-Stay Lose-Shift|Meta Winner: 6 players|Suspicious Tit For Tat|Evolved FSM 16|Cooperator
926,2.86,-0.19,5.5,1.89,0.05,0.06,61,10,19,"Random: 0.5|Suspicious Tit For Tat|Bully|Defector|DoubleCrosser: (D, D)|Tit For Tat|Soft Joss: 0.9|Cooperator|Anti Tit For Tat|Win-Stay Lose-Shift|Evolved FSM 16|GTFT: 0.33|Meta Winner: 17 players|Evolved HMM 5|Tit For 2 Tats|Alternator|Meta Mixer: 17 players|Grudger|Win-Shift Lose-Stay: D"
927,2.84,0.27,5.3,0.47,0.02,0.06,83,179,12,Suspicious Tit For Tat|Cooperator|Bully|Tit For 2 Tats|GTFT: 0.33|Cycler DC|Meta Mixer: 11 players|Alternator|Win-Shift Lose-Stay: D|Random: 0.5|Win-Stay Lose-Shift|Defector
928,2.25,-0.76,4.36,0.09,0.01,0.08,54,125,15,Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Soft Joss: 0.9|Meta Mixer: 13 players|Random: 0.5|Alternator|Grudger|Evolved FSM 16|Tit For 2 Tats|Bully|Suspicious Tit For Tat|Meta Winner: 13 players|Tit For Tat|Cooperator|GTFT: 0.33
929,3.33,-0.2,4.62,0.87,0.06,0.06,49,23,16,"Suspicious Tit For Tat|Tit For 2 Tats|Grudger|DoubleCrosser: (D, D)|Anti Tit For Tat|Cycler DC|Evolved HMM 5|Defector|Alternator|Evolved FSM 16|Meta Winner: 14 players|Cooperator|Meta Mixer: 14 players|Bully|Tit For Tat|Random: 0.5"
930,3.23,-0.12,5.13,1.93,0.01,0.06,93,92,7,Meta Mixer: 6 players|Tit For 2 Tats|Tit For Tat|GTFT: 0.33|Suspicious Tit For Tat|Alternator|Grudger
931,2.93,-0.26,4.74,0.02,0.01,0.05,69,106,9,"DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Tit For Tat|Bully|GTFT: 0.33|Meta Mixer: 8 players|Cycler DC|Win-Shift Lose-Stay: D|Soft Joss: 0.9"
932,3.68,0.22,5.7,1.53,0.03,0.03,94,112,10,Win-Stay Lose-Shift|GTFT: 0.33|Win-Shift Lose-Stay: D|Meta Winner: 9 players|Tit For Tat|Cycler DC|Grudger|Soft Joss: 0.9|Anti Tit For Tat|Tit For 2 Tats
933,2.79,0.18,5.22,1.86,0.08,0.02,100,67,11,Meta Mixer: 9 players|Soft Joss: 0.9|Win-Stay Lose-Shift|Tit For Tat|Win-Shift Lose-Stay: D|Meta Winner: 9 players|Suspicious Tit For Tat|Cycler DC|Alternator|Random: 0.5|GTFT: 0.33
934,2.45,0.0,4.34,1.19,0.01,0.07,37,148,20,"Evolved HMM 5|Meta Mixer: 18 players|Win-Shift Lose-Stay: D|Cooperator|Tit For Tat|Bully|Anti Tit For Tat|Alternator|Win-Stay Lose-Shift|Random: 0.5|Soft Joss: 0.9|Tit For 2 Tats|Grudger|Evolved FSM 16|Meta Winner: 18 players|Suspicious Tit For Tat|Defector|DoubleCrosser: (D, D)|GTFT: 0.33|Cycler DC"
935,3.26,-0.26,4.39,1.57,0.05,0.06,26,10,10,"Alternator|Anti Tit For Tat|Win-Stay Lose-Shift|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Random: 0.5|Cycler DC|Suspicious Tit For Tat|Meta Mixer: 9 players|Bully"
936,2.45,-0.95,5.45,0.11,0.09,0.09,23,35,6,Suspicious Tit For Tat|Soft Joss: 0.9|GTFT: 0.33|Tit For 2 Tats|Grudger|Win-Shift Lose-Stay: D
937,2.78,-0.33,5.41,0.66,0.07,0.05,10,143,16,"Bully|Meta Mixer: 14 players|Suspicious Tit For Tat|Meta Winner: 14 players|Win-Shift Lose-Stay: D|Grudger|Defector|Random: 0.5|Cycler DC|Cooperator|Soft Joss: 0.9|DoubleCrosser: (D, D)|Evolved FSM 16|GTFT: 0.33|Anti Tit For Tat|Alternator"
938,3.87,-0.9,4.14,1.1,0.02,0.09,34,105,8,Cycler DC|Anti Tit For Tat|Tit For Tat|Suspicious Tit For Tat|Win-Stay Lose-Shift|Evolved FSM 16|Meta Winner: 7 players|Bully
939,2.42,-0.4,4.53,0.22,0.07,0.07,63,130,15,"Evolved FSM 16|Alternator|Anti Tit For Tat|GTFT: 0.33|Cycler DC|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Random: 0.5|Suspicious Tit For Tat|Soft Joss: 0.9|Meta Mixer: 13 players|Bully|Meta Winner: 13 players|Defector|Grudger"
940,2.08,-0.36,4.38,0.42,0.02,0.05,56,13,8,"Defector|Evolved FSM 16|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Tit For 2 Tats|Meta Winner: 7 players|Bully|Tit For Tat"
941,3.46,0.52,5.5,1.51,0.02,0.01,29,160,10,Alternator|Cycler DC|Meta Winner: 8 players|Meta Mixer: 8 players|GTFT: 0.33|Suspicious Tit For Tat|Win-Stay Lose-Shift|Anti Tit For Tat|Cooperator|Grudger
942,2.91,-0.98,4.86,1.87,0.09,0.01,71,157,14,GTFT: 0.33|Tit For Tat|Anti Tit For Tat|Defector|Win-Shift Lose-Stay: D|Meta Winner: 13 players|Evolved HMM 5|Cooperator|Alternator|Evolved FSM 16|Bully|Tit For 2 Tats|Cycler DC|Suspicious Tit For Tat
943,3.94,0.48,4.14,1.16,0.1,0.08,21,117,8,Defector|Cycler DC|Win-Stay Lose-Shift|Anti Tit For Tat|Grudger|Alternator|Tit For Tat|Random: 0.5
944,3.66,0.09,4.83,1.32,0.07,0.1,70,165,18,"GTFT: 0.33|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Cooperator|Defector|Soft Joss: 0.9|Cycler DC|Alternator|Suspicious Tit For Tat|Random: 0.5|Meta Mixer: 16 players|Evolved HMM 5|Tit For Tat|Anti Tit For Tat|Meta Winner: 16 players|Win-Stay Lose-Shift|Grudger|Evolved FSM 16"
945,3.86,-0.37,5.01,0.36,0.0,0.1,98,88,15,"Tit For 2 Tats|Evolved FSM 16|Win-Stay Lose-Shift|Win-Shift Lose-Stay: D|Cycler DC|Cooperator|Tit For Tat|Soft Joss: 0.9|GTFT: 0.33|Meta Winner: 14 players|DoubleCrosser: (D, D)|Anti Tit For Tat|Bully|Alternator|Evolved HMM 5"
946,3.96,-0.08,4.17,0.24,0.05,0.02,54,177,20,"DoubleCrosser: (D, D)|Anti Tit For Tat|Bully|Soft Joss: 0.9|Meta Mixer: 18 players|Meta Winner: 18 players|Evolved HMM 5|Tit For Tat|Cycler DC|Alternator|Cooperator|Evolved FSM 16|Defector|GTFT: 0.33|Grudger|Tit For 2 Tats|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Random: 0.5|Suspicious Tit For Tat"
947,3.47,-0.78,5.2,1.79,0.01,0.02,73,100,11,Tit For Tat|Meta Winner: 10 players|Evolved FSM 16|Soft Joss: 0.9|Defector|Bully|Alternator|Random: 0.5|Cycler DC|Evolved HMM 5|GTFT: 0.33
948,2.35,0.37,4.23,1.36,0.03,0.09,58,50,9,Alternator|Evolved FSM 16|Suspicious Tit For Tat|Meta Mixer: 7 players|Win-Stay Lose-Shift|Cycler DC|Soft Joss: 0.9|Tit For Tat|Meta Winner: 7 players
949,3.68,0.2,4.61,1.0,0.09,0.0,69,6,8,Alternator|Grudger|Tit For 2 Tats|Evolved HMM 5|Meta Mixer: 7 players|Anti Tit For Tat|Win-Stay Lose-Shift|Evolved FSM 16
950,3.81,0.27,5.25,0.79,0.02,0.09,86,190,13,"DoubleCrosser: (D, D)|Tit For Tat|Win-Shift Lose-Stay: D|Defector|Soft Joss: 0.9|Random: 0.5|Meta Mixer: 11 players|Meta Winner: 11 players|Evolved HMM 5|Bully|GTFT: 0.33|Grudger|Win-Stay Lose-Shift"
951,2.16,0.09,4.04,0.8,0.01,0.06,13,168,14,"Meta Mixer: 12 players|Defector|Cycler DC|Win-Stay Lose-Shift|Cooperator|Anti Tit For Tat|Meta Winner: 12 players|Tit For 2 Tats|Suspicious Tit For Tat|Random: 0.5|Alternator|Bully|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D"
952,3.4,-0.13,5.51,0.8,0.05,0.07,29,166,16,"Defector|Win-Stay Lose-Shift|Meta Winner: 14 players|Anti Tit For Tat|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Evolved HMM 5|Evolved FSM 16|GTFT: 0.33|Cycler DC|Meta Mixer: 14 players|Win-Shift Lose-Stay: D|Alternator|Tit For 2 Tats|Soft Joss: 0.9|Grudger"
953,2.39,-0.55,4.68,1.45,0.05,0.09,15,70,20,"Tit For Tat|Defector|Bully|Evolved FSM 16|Meta Mixer: 18 players|DoubleCrosser: (D, D)|Evolved HMM 5|Anti Tit For Tat|Soft Joss: 0.9|Tit For 2 Tats|Random: 0.5|Cycler DC|GTFT: 0.33|Win-Stay Lose-Shift|Grudger|Win-Shift Lose-Stay: D|Meta Winner: 18 players|Cooperator|Suspicious Tit For Tat|Alternator"
954,2.65,-0.88,4.22,1.11,0.03,0.03,27,173,3,Anti Tit For Tat|Tit For 2 Tats|Defector
955,3.0,-0.12,5.14,1.86,0.05,0.02,50,134,13,Tit For 2 Tats|Meta Winner: 11 players|Win-Stay Lose-Shift|Meta Mixer: 11 players|Evolved FSM 16|Evolved HMM 5|Grudger|Anti Tit For Tat|Random: 0.5|Suspicious Tit For Tat|Bully|Cooperator|Cycler DC
956,2.36,-0.97,5.62,0.39,0.07,0.0,30,157,11,Evolved FSM 16|Suspicious Tit For Tat|Cooperator|Win-Stay Lose-Shift|Random: 0.5|Win-Shift Lose-Stay: D|Evolved HMM 5|Tit For 2 Tats|Grudger|Anti Tit For Tat|GTFT: 0.33
957,3.19,0.15,5.18,1.23,0.05,0.07,75,179,9,"Cooperator|Evolved FSM 16|Alternator|Anti Tit For Tat|Tit For Tat|Soft Joss: 0.9|Suspicious Tit For Tat|DoubleCrosser: (D, D)|Tit For 2 Tats"
958,3.38,-1.0,4.04,0.34,0.0,0.09,30,139,13,"Suspicious Tit For Tat|Evolved FSM 16|Tit For 2 Tats|Meta Winner: 12 players|Cooperator|Alternator|Defector|GTFT: 0.33|Soft Joss: 0.9|DoubleCrosser: (D, D)|Bully|Cycler DC|Random: 0.5"
959,3.8,-1.0,5.77,1.1,0.04,0.07,63,158,8,Meta Mixer: 6 players|Anti Tit For Tat|Meta Winner: 6 players|Soft Joss: 0.9|Tit For 2 Tats|Win-Shift Lose-Stay: D|Grudger|Suspicious Tit For Tat
960,2.91,-0.51,4.33,0.87,0.02,0.08,36,129,15,"Suspicious Tit For Tat|Meta Winner: 13 players|Random: 0.5|DoubleCrosser: (D, D)|Bully|Win-Shift Lose-Stay: D|Defector|GTFT: 0.33|Anti Tit For Tat|Tit For 2 Tats|Soft Joss: 0.9|Meta Mixer: 13 players|Evolved FSM 16|Cooperator|Win-Stay Lose-Shift"
961,2.87,0.55,4.21,0.61,0.0,0.01,29,170,19,"Defector|Suspicious Tit For Tat|Tit For Tat|Cycler DC|Cooperator|GTFT: 0.33|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Grudger|Random: 0.5|Meta Winner: 17 players|Bully|Evolved FSM 16|Win-Stay Lose-Shift|Evolved HMM 5|Alternator|Soft Joss: 0.9|Anti Tit For Tat|Meta Mixer: 17 players"
962,3.79,-0.81,4.81,0.99,0.0,0.08,57,149,8,Alternator|Evolved FSM 16|Evolved HMM 5|Cooperator|Win-Shift Lose-Stay: D|Meta Mixer: 7 players|Tit For 2 Tats|Anti Tit For Tat
963,2.93,-0.18,5.24,0.89,0.05,0.05,24,91,16,"Meta Mixer: 14 players|Evolved FSM 16|Tit For Tat|Win-Stay Lose-Shift|Grudger|GTFT: 0.33|Meta Winner: 14 players|Bully|Random: 0.5|Soft Joss: 0.9|Alternator|Tit For 2 Tats|Suspicious Tit For Tat|Cooperator|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)"
